Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
30.1443, 5280, 65536, 65536, 10.9473, 0.521347, 12.0625, 9.9375, 175, 8.34156, 193, 159, 0.0512258, 0.0313244, 0.200478, 0.0170897
30.0518, 5175, 65536, 65536, 10.7627, 0.7755, 12.75, 8.6875, 172, 12.408, 204, 139, 0.052224, 0.0316694, 0.218784, 0.0157272
30.1026, 5267, 65536, 65536, 10.9355, 0.776114, 12.5, 9.625, 174, 12.4178, 200, 154, 0.0513267, 0.0337309, 0.239143, 0.01593
30.0324, 5221, 65536, 65536, 10.8653, 0.766992, 12.0625, 9.625, 173, 12.2719, 193, 154, 0.0517314, 0.0325906, 0.216847, 0.0161826
30.0691, 4978, 65536, 65536, 10.347, 1.26888, 12.125, 6.875, 165, 20.302, 194, 110, 0.0543066, 0.0366336, 0.282028, 0.0160071
30.0432, 5291, 65536, 65536, 11.0071, 0.787385, 12.5, 9, 176, 12.5982, 200, 144, 0.0510517, 0.032722, 0.269809, 0.0170883
30.0549, 4508, 131072, 131072, 18.749, 1.67287, 22.5, 16.25, 149, 13.383, 180, 130, 0.0599325, 0.0514079, 0.334471, 0.0153186
30.0863, 4485, 131072, 131072, 18.6339, 2.03702, 22.875, 13.75, 149, 16.2961, 183, 110, 0.0602936, 0.0516352, 0.309854, 0.0164058
30.1813, 4424, 131072, 131072, 18.3226, 2.5407, 23.625, 14.375, 146, 20.3256, 189, 115, 0.0612027, 0.0515375, 0.267567, 0.015721
30.1048, 4459, 131072, 131072, 18.5145, 1.79753, 22.125, 14.875, 148, 14.3803, 177, 119, 0.0606807, 0.0515352, 0.274107, 0.0160733
30.1856, 4274, 131072, 131072, 17.6989, 1.88148, 22.375, 14.625, 141, 15.0518, 179, 117, 0.0632807, 0.0517899, 0.301805, 0.0159884
30.1053, 4635, 131072, 131072, 19.2449, 2.40323, 24.875, 13.5, 153, 19.2259, 199, 108, 0.0583583, 0.0473896, 0.333414, 0.0165536
30.1105, 4428, 131072, 131072, 18.3823, 1.8251, 22.25, 15.75, 147, 14.6008, 178, 126, 0.0611057, 0.0501753, 0.278548, 0.014671
30.1285, 4614, 131072, 131072, 19.143, 1.68101, 22.25, 15.25, 153, 13.4481, 178, 122, 0.0585735, 0.0511802, 0.308055, 0.0164966
30.0658, 4299, 131072, 131072, 17.8733, 1.68298, 20.75, 14.5, 142, 13.4638, 166, 116, 0.0628592, 0.0500621, 0.267088, 0.0161377
30.0787, 3363, 262144, 262144, 27.9517, 4.12472, 37.5, 18.5, 111, 16.4989, 150, 74, 0.0803613, 0.0762141, 0.527946, 0.0184024
30.1475, 3444, 262144, 262144, 28.5596, 4.20834, 39, 20, 114, 16.8334, 156, 80, 0.0787378, 0.0730319, 0.358465, 0.016713
30.0541, 3443, 262144, 262144, 28.64, 3.49676, 38.75, 22.5, 114, 13.987, 155, 90, 0.0785002, 0.070351, 0.401832, 0.0166202
30.0767, 3630, 262144, 262144, 30.1728, 3.27078, 36, 24.5, 120, 13.0831, 144, 98, 0.074472, 0.0698654, 0.400024, 0.0170928
30.193, 3648, 262144, 262144, 30.2057, 3.07894, 37.5, 24.5, 120, 12.3158, 150, 98, 0.0743523, 0.0664465, 0.415974, 0.0170323
30.1123, 3853, 262144, 262144, 31.9886, 3.76276, 39.25, 25, 127, 15.051, 157, 100, 0.0701789, 0.0614965, 0.395985, 0.0155572
30.026, 3496, 262144, 262144, 29.1081, 3.78708, 40.25, 23.5, 116, 15.1483, 161, 94, 0.0772444, 0.0665959, 0.391641, 0.016626
30.2765, 3701, 262144, 262144, 30.5601, 4.48644, 42.25, 22.5, 122, 17.9458, 169, 90, 0.0732578, 0.0664838, 0.342099, 0.0167352
30.0328, 3796, 262144, 262144, 31.5988, 2.79465, 36.75, 24.75, 126, 11.1786, 147, 99, 0.0711504, 0.0639465, 0.356735, 0.0144047
30.0815, 2547, 524288, 524288, 42.3349, 6.91386, 55.5, 29.5, 84, 13.8277, 111, 59, 0.106178, 0.106703, 0.543233, 0.0210256
30.0433, 2533, 524288, 524288, 42.1558, 7.45068, 55.5, 28, 84, 14.9014, 111, 56, 0.10667, 0.103712, 0.516172, 0.0230381
30.2182, 2523, 524288, 524288, 41.7463, 8.14883, 59, 28, 83, 16.2977, 118, 56, 0.10741, 0.10697, 0.589607, 0.021065
30.126, 2476, 524288, 524288, 41.0941, 6.03107, 56.5, 31.5, 82, 12.0621, 113, 63, 0.109217, 0.106115, 0.549577, 0.021915
30.1171, 2476, 524288, 524288, 41.1063, 6.77334, 54, 24.5, 82, 13.5467, 108, 49, 0.109349, 0.106567, 0.606964, 0.0211299
30.0416, 2530, 524288, 524288, 42.1083, 4.88794, 55.5, 33, 84, 9.77588, 111, 66, 0.106775, 0.106296, 0.495706, 0.0218768
30.382, 2557, 524288, 524288, 42.0808, 7.60777, 55, 26.5, 84, 15.2155, 110, 53, 0.106523, 0.107432, 0.675607, 0.022078
30.2828, 2433, 524288, 524288, 40.1713, 8.05486, 57.5, 22, 80, 16.1097, 115, 44, 0.11139, 0.103235, 0.705002, 0.0208573
30.1328, 2497, 524288, 524288, 41.4332, 6.15592, 53.5, 32.5, 82, 12.3118, 107, 65, 0.108319, 0.108469, 0.491554, 0.0218913
30.1375, 1881, 1048576, 1048576, 62.414, 14.6044, 108, 39, 62, 14.6044, 108, 39, 0.143846, 0.136827, 0.929944, 0.0247763
30.5727, 1919, 1048576, 1048576, 62.7685, 16.1825, 94, 33, 62, 16.1825, 94, 33, 0.142577, 0.13834, 0.907995, 0.0252094
30.2304, 1797, 1048576, 1048576, 59.4435, 15.4398, 91, 33, 59, 15.4398, 91, 33, 0.151214, 0.145283, 1.02915, 0.025656
30.2467, 1971, 1048576, 1048576, 65.1641, 21.087, 111, 35, 65, 21.087, 111, 35, 0.137535, 0.132526, 0.832274, 0.0249534
30.1958, 1866, 1048576, 1048576, 61.7968, 17.3749, 100, 29, 61, 17.3749, 100, 29, 0.14509, 0.134176, 0.897574, 0.0267105
30.4244, 1965, 1048576, 1048576, 64.5863, 15.6081, 100, 43, 64, 15.6081, 100, 43, 0.138496, 0.126636, 0.664732, 0.026147
30.1205, 1935, 1048576, 1048576, 64.242, 16.5121, 107, 36, 64, 16.5121, 107, 36, 0.139812, 0.127363, 0.889523, 0.0268443
30.1009, 1953, 1048576, 1048576, 64.8819, 15.3879, 92, 36, 64, 15.3879, 92, 36, 0.138653, 0.12872, 0.721717, 0.0272175
30.5536, 1928, 1048576, 1048576, 63.1022, 15.973, 103, 44, 63, 15.973, 103, 44, 0.141767, 0.1408, 0.86545, 0.0244516
30.0883, 1205, 2097152, 2097152, 80.0976, 18.1468, 110, 36, 40, 9.07339, 55, 18, 0.224373, 0.19765, 1.28845, 0.0445164
30.4512, 1211, 2097152, 2097152, 79.5372, 23.3234, 130, 30, 39, 11.6617, 65, 15, 0.22485, 0.202506, 1.26087, 0.0439766
30.3204, 1274, 2097152, 2097152, 84.0359, 22.2282, 140, 20, 42, 11.1141, 70, 10, 0.21277, 0.188858, 1.30101, 0.0428662
30.1047, 1138, 2097152, 2097152, 75.6028, 18.2132, 112, 40, 37, 9.10658, 56, 20, 0.237793, 0.204996, 1.59807, 0.0451438
30.6798, 1217, 2097152, 2097152, 79.3355, 20.6777, 124, 40, 39, 10.3389, 62, 20, 0.22539, 0.192342, 1.17045, 0.0436247
30.5597, 1223, 2097152, 2097152, 80.0401, 20.0739, 120, 44, 40, 10.0369, 60, 22, 0.223414, 0.195966, 1.22074, 0.0454841
30.1908, 1220, 2097152, 2097152, 80.8194, 21.8615, 122, 50, 40, 10.9308, 61, 25, 0.222142, 0.203919, 1.41541, 0.0450236
30.2836, 1215, 2097152, 2097152, 80.2415, 26.483, 122, 36, 40, 13.2415, 61, 18, 0.223678, 0.210085, 1.51485, 0.0456963
30.1977, 1222, 2097152, 2097152, 80.9332, 28.4771, 152, 8, 40, 14.2386, 76, 4, 0.221767, 0.215053, 1.68877, 0.0446249
30.7529, 943, 3145728, 3145728, 91.9914, 25.1952, 138, 39, 30, 8.39841, 46, 13, 0.291251, 0.240493, 1.48868, 0.0584285
30.3037, 968, 3145728, 3145728, 95.8299, 22.7723, 132, 45, 31, 7.59075, 44, 15, 0.280806, 0.209464, 1.145, 0.0585764
30.3625, 981, 3145728, 3145728, 96.9288, 19.2755, 135, 60, 32, 6.42517, 45, 20, 0.277201, 0.214717, 1.18384, 0.0548589
30.4486, 905, 3145728, 3145728, 89.1668, 18.0643, 129, 54, 29, 6.02142, 43, 18, 0.300247, 0.235452, 1.32629, 0.0582542
30.1761, 964, 3145728, 3145728, 95.8374, 19.3379, 132, 54, 31, 6.44597, 44, 18, 0.280543, 0.21984, 1.38025, 0.0576449
30.5713, 935, 3145728, 3145728, 91.7526, 26.795, 144, 51, 30, 8.93167, 48, 17, 0.292106, 0.251635, 1.39261, 0.0581387
30.17, 1003, 3145728, 3145728, 99.7349, 19.39, 138, 54, 33, 6.46334, 46, 18, 0.270109, 0.219094, 1.4832, 0.055823
30.7883, 834, 3145728, 3145728, 81.2646, 24.7478, 132, 30, 27, 8.24928, 44, 10, 0.328589, 0.299694, 1.80858, 0.056068
30.3811, 952, 3145728, 3145728, 94.0057, 27.0021, 141, 39, 31, 9.0007, 47, 13, 0.285909, 0.244299, 1.25501, 0.0557418
30.8237, 759, 4194304, 4194304, 98.4956, 29.6741, 156, 40, 24, 7.41852, 39, 10, 0.361183, 0.289938, 1.61676, 0.0637171
30.5708, 751, 4194304, 4194304, 98.2636, 23.4402, 160, 40, 24, 5.86005, 40, 10, 0.363846, 0.290314, 1.90706, 0.0645131
30.9937, 811, 4194304, 4194304, 104.666, 25.1436, 156, 56, 26, 6.28591, 39, 14, 0.337643, 0.281814, 1.58717, 0.0632859
30.4906, 749, 4194304, 4194304, 98.2599, 24.8656, 156, 52, 24, 6.2164, 39, 13, 0.364407, 0.262641, 1.51512, 0.063375
30.2381, 730, 4194304, 4194304, 96.567, 30.3267, 156, 20, 24, 7.58166, 39, 5, 0.371152, 0.320247, 1.71013, 0.0614771
30.4381, 780, 4194304, 4194304, 102.503, 32.7692, 156, 8, 25, 8.1923, 39, 2, 0.349131, 0.294965, 1.74317, 0.06211
30.3841, 746, 4194304, 4194304, 98.2092, 20.9428, 148, 52, 24, 5.23571, 37, 13, 0.363191, 0.287566, 1.67127, 0.0612822
30.4697, 819, 4194304, 4194304, 107.517, 24.568, 148, 64, 26, 6.142, 37, 16, 0.333845, 0.23874, 1.44157, 0.0642788
30.7736, 799, 4194304, 4194304, 103.855, 27.0342, 160, 40, 25, 6.75856, 40, 10, 0.343711, 0.248378, 1.3781, 0.0623139
30.0333, 8945, 1024, 1024, 0.290856, 0.0440055, 0.357422, 0.115234, 297, 45.0616, 366, 118, 0.03354, 0.0223269, 0.363215, 0.00924309
30.0289, 9365, 1024, 1024, 0.304557, 0.0219554, 0.345703, 0.259766, 311, 22.4823, 354, 266, 0.0320434, 0.0146459, 0.222382, 0.00936496
30.0284, 9588, 1024, 1024, 0.311814, 0.0204334, 0.365234, 0.276367, 319, 20.9238, 374, 283, 0.031297, 0.0149029, 0.186949, 0.00939087
30.0392, 9585, 1024, 1024, 0.311605, 0.0169852, 0.348633, 0.28418, 319, 17.3928, 357, 291, 0.0313095, 0.0138744, 0.128869, 0.00989553
30.0314, 9677, 1024, 1024, 0.314677, 0.016735, 0.337891, 0.266602, 322, 17.1367, 346, 273, 0.0310017, 0.0138552, 0.161107, 0.00915252
30.0514, 9322, 1024, 1024, 0.302931, 0.0129115, 0.326172, 0.271484, 310, 13.2214, 334, 278, 0.0321996, 0.0140646, 0.135744, 0.00944012
30.0343, 9412, 1024, 1024, 0.30603, 0.011083, 0.329102, 0.277344, 313, 11.349, 337, 284, 0.0318835, 0.01382, 0.108869, 0.00915754
30.0297, 9470, 1024, 1024, 0.307963, 0.0176108, 0.338867, 0.269531, 315, 18.0335, 347, 276, 0.0316823, 0.0142558, 0.116538, 0.00955946
30.0806, 9010, 1024, 1024, 0.292509, 0.0170298, 0.325195, 0.262695, 299, 17.4385, 333, 269, 0.0333171, 0.0162259, 0.223604, 0.00946933
30.049, 9279, 2048, 2048, 0.603117, 0.0256304, 0.648438, 0.556641, 308, 13.1228, 332, 285, 0.0323458, 0.0149896, 0.178806, 0.00913675
30.0573, 9237, 2048, 2048, 0.600221, 0.0250311, 0.644531, 0.550781, 307, 12.8159, 330, 282, 0.0324903, 0.0150867, 0.21241, 0.00973815
30.0323, 9327, 2048, 2048, 0.606573, 0.0403825, 0.699219, 0.507812, 310, 20.6758, 358, 260, 0.0321727, 0.0148211, 0.19428, 0.0101933
30.0298, 9254, 2048, 2048, 0.601875, 0.0351428, 0.699219, 0.529297, 308, 17.9931, 358, 271, 0.0324194, 0.0150107, 0.179634, 0.0089338
30.028, 9223, 2048, 2048, 0.599897, 0.0358956, 0.683594, 0.515625, 307, 18.3786, 350, 264, 0.0325295, 0.0152586, 0.257135, 0.0102626
30.0314, 9297, 2048, 2048, 0.604641, 0.0344826, 0.669922, 0.550781, 309, 17.6551, 343, 282, 0.0322722, 0.0148894, 0.150043, 0.00975312
30.0723, 9248, 2048, 2048, 0.600636, 0.0193621, 0.640625, 0.564453, 307, 9.91342, 328, 289, 0.0324476, 0.0151513, 0.197246, 0.00814966
30.0232, 9296, 2048, 2048, 0.604742, 0.0358591, 0.673828, 0.519531, 309, 18.3599, 345, 266, 0.032273, 0.0146595, 0.143308, 0.010151
30.0294, 9299, 2048, 2048, 0.604811, 0.0314553, 0.681641, 0.558594, 309, 16.1051, 349, 286, 0.0322661, 0.0144969, 0.149755, 0.00967883
30.0648, 9274, 4096, 4096, 1.20495, 0.0621822, 1.34766, 1.09766, 308, 15.9187, 345, 281, 0.0323573, 0.0147341, 0.196705, 0.00882737
30.0309, 9467, 4096, 4096, 1.23141, 0.0839125, 1.47266, 1.07812, 315, 21.4816, 377, 276, 0.0316955, 0.0143628, 0.221248, 0.0101017
30.0274, 9231, 4096, 4096, 1.20086, 0.0493637, 1.28906, 1.11328, 307, 12.6371, 330, 285, 0.0325034, 0.0150694, 0.187331, 0.00921357
30.0137, 9249, 4096, 4096, 1.20375, 0.0728159, 1.33984, 0.945312, 308, 18.6409, 343, 242, 0.0324355, 0.0155149, 0.234897, 0.00942488
30.0543, 9181, 4096, 4096, 1.19328, 0.0787217, 1.32812, 0.984375, 305, 20.1528, 340, 252, 0.0326909, 0.0153864, 0.189555, 0.00825535
30.0374, 9137, 4096, 4096, 1.18823, 0.0863585, 1.36328, 0.984375, 304, 22.1078, 349, 252, 0.0328468, 0.0154028, 0.124741, 0.00949236
30.0744, 9274, 4096, 4096, 1.20457, 0.0720429, 1.36719, 1.07422, 308, 18.443, 350, 275, 0.0323887, 0.0145554, 0.135671, 0.00993624
30.0488, 8928, 4096, 4096, 1.16061, 0.0997482, 1.30859, 0.972656, 297, 25.5356, 335, 249, 0.0336295, 0.0164935, 0.169777, 0.0101245
30.0318, 8669, 4096, 4096, 1.12758, 0.1218, 1.4375, 0.941406, 288, 31.1808, 368, 241, 0.0346167, 0.0170068, 0.137819, 0.00834467
30.06, 8929, 8192, 8192, 2.32062, 0.110704, 2.47656, 2.10938, 297, 14.1701, 317, 270, 0.0336169, 0.016086, 0.152591, 0.0108229
30.0489, 9058, 8192, 8192, 2.35501, 0.115286, 2.67969, 2.19531, 301, 14.7566, 343, 281, 0.0331442, 0.0161436, 0.141819, 0.00970487
30.0613, 9076, 8192, 8192, 2.35872, 0.125657, 2.64062, 2.08594, 301, 16.0842, 338, 267, 0.0330639, 0.0160607, 0.173784, 0.00966225
30.0208, 9027, 8192, 8192, 2.34916, 0.106854, 2.60938, 2.14844, 300, 13.6773, 334, 275, 0.0332336, 0.0154685, 0.126084, 0.0100298
30.0506, 9092, 8192, 8192, 2.36372, 0.106022, 2.50781, 1.99219, 302, 13.5708, 321, 255, 0.0330144, 0.0155097, 0.203783, 0.00959694
30.0266, 8695, 8192, 8192, 2.26232, 0.231825, 2.625, 1.75781, 289, 29.6736, 336, 225, 0.0345089, 0.0172782, 0.217745, 0.00842003
30.0348, 8998, 8192, 8192, 2.34052, 0.0937126, 2.57031, 2.13281, 299, 11.9952, 329, 273, 0.0333506, 0.0156625, 0.12911, 0.00966763
30.0709, 8371, 8192, 8192, 2.17481, 0.242944, 2.50781, 1.76562, 278, 31.0968, 321, 226, 0.0358644, 0.0195946, 0.220092, 0.00980768
30.0729, 9005, 8192, 8192, 2.33936, 0.151422, 2.53906, 1.95312, 299, 19.382, 325, 250, 0.0333354, 0.0155517, 0.131102, 0.0103634
30.0232, 8353, 16384, 16384, 4.34717, 0.285796, 4.8125, 3.60938, 278, 18.2909, 308, 231, 0.0359154, 0.020336, 0.229755, 0.00868369
30.0328, 8015, 16384, 16384, 4.16992, 0.395712, 4.79688, 3.45312, 266, 25.3256, 307, 221, 0.0374436, 0.0213988, 0.186293, 0.010405
30.0642, 8512, 16384, 16384, 4.42386, 0.193279, 4.79688, 4.09375, 283, 12.3698, 307, 262, 0.0352758, 0.0189764, 0.229025, 0.00815561
30.0452, 8462, 16384, 16384, 4.40066, 0.224801, 4.78125, 3.95312, 281, 14.3873, 306, 253, 0.0354674, 0.0192725, 0.175723, 0.00800635
30.0208, 8399, 16384, 16384, 4.37145, 0.18211, 4.65625, 4.04688, 279, 11.6551, 298, 259, 0.0357198, 0.0197522, 0.217196, 0.0105129
30.05, 7880, 16384, 16384, 4.09734, 0.406594, 4.90625, 3.07812, 262, 26.022, 314, 197, 0.0380853, 0.0226846, 0.226123, 0.0100667
30.054, 8208, 16384, 16384, 4.26732, 0.33631, 4.79688, 3.51562, 273, 21.5238, 307, 225, 0.0365629, 0.0207737, 0.231685, 0.00892976
30.0842, 8381, 16384, 16384, 4.35289, 0.330259, 4.79688, 3.32812, 278, 21.1366, 307, 213, 0.0358075, 0.0193047, 0.202465, 0.00995172
30.0374, 8462, 16384, 16384, 4.4018, 0.205942, 4.90625, 3.98438, 281, 13.1803, 314, 255, 0.0354725, 0.0195194, 0.205921, 0.00918337
30.0959, 7107, 32768, 32768, 7.37953, 0.71485, 9.125, 5.875, 236, 22.8752, 292, 188, 0.0422427, 0.0258625, 0.213036, 0.010288
30.0616, 7412, 32768, 32768, 7.705, 0.39596, 8.21875, 6.5625, 246, 12.6707, 263, 210, 0.0404972, 0.0253248, 0.192574, 0.0105763
30.1033, 7517, 32768, 32768, 7.80334, 0.415011, 8.5625, 7.09375, 249, 13.2804, 274, 227, 0.0399398, 0.024836, 0.272028, 0.00843158
30.029, 7276, 32768, 32768, 7.57185, 0.703172, 8.9375, 6.375, 242, 22.5015, 286, 204, 0.0412323, 0.0248022, 0.209288, 0.0109224
30.0678, 7527, 32768, 32768, 7.82296, 0.355699, 8.5625, 7.15625, 250, 11.3824, 274, 229, 0.0398792, 0.0248947, 0.176312, 0.00901915
30.0476, 7472, 32768, 32768, 7.77101, 0.538877, 8.625, 6.5, 248, 17.2441, 276, 208, 0.0401606, 0.0254517, 0.233363, 0.0097061
30.0301, 7323, 32768, 32768, 7.62048, 0.499062, 8.625, 6.3125, 243, 15.97, 276, 202, 0.040971, 0.0258104, 0.19639, 0.0102845
30.0426, 7210, 32768, 32768, 7.49976, 0.474422, 8.46875, 6.5625, 239, 15.1815, 271, 210, 0.0416228, 0.0268792, 0.250278, 0.01035
30.0892, 6920, 32768, 32768, 7.18697, 0.599843, 8.25, 6.09375, 229, 19.195, 264, 195, 0.0433862, 0.0280786, 0.199781, 0.00987918
30.1807, 5893, 65536, 65536, 12.2036, 0.772487, 13.625, 10.625, 195, 12.3598, 218, 170, 0.0510558, 0.0305892, 0.228285, 0.0160811
30.0639, 5555, 65536, 65536, 11.5483, 0.815245, 12.8125, 9.4375, 184, 13.0439, 205, 151, 0.0540516, 0.0331363, 0.248108, 0.0167706
30.049, 5668, 65536, 65536, 11.7891, 0.703593, 13.1875, 9.9375, 188, 11.2575, 211, 159, 0.0529843, 0.033637, 0.230841, 0.0154159
30.1785, 5810, 65536, 65536, 12.0326, 0.85999, 14, 10, 192, 13.7598, 224, 160, 0.0516943, 0.0324347, 0.241338, 0.0168906
30.1371, 5863, 65536, 65536, 12.159, 0.713998, 13.6875, 10.5, 194, 11.424, 219, 168, 0.0512721, 0.0309961, 0.214817, 0.0179111
30.0952, 5683, 65536, 65536, 11.8021, 0.930846, 13.375, 9.4375, 188, 14.8935, 214, 151, 0.0528274, 0.0327647, 0.232721, 0.0165314
30.0753, 5577, 65536, 65536, 11.5897, 0.88627, 13.8125, 9.625, 185, 14.1803, 221, 154, 0.053839, 0.0322384, 0.291176, 0.0176815
30.1065, 5679, 65536, 65536, 11.7894, 0.992765, 13.5, 9.5625, 188, 15.8842, 216, 153, 0.0529331, 0.0317198, 0.219592, 0.0173587
30.0839, 5495, 65536, 65536, 11.416, 1.09528, 13.625, 9.0625, 182, 17.5245, 218, 145, 0.0546692, 0.0322076, 0.256603, 0.0190456
30.1441, 4812, 131072, 131072, 19.9542, 1.54053, 22.5, 16.625, 159, 12.3242, 180, 133, 0.0624807, 0.0497577, 0.288333, 0.0145277
30.1592, 4892, 131072, 131072, 20.2757, 1.67414, 23.125, 15.875, 162, 13.3931, 185, 127, 0.0614667, 0.0502649, 0.294462, 0.0167302
30.1833, 4763, 131072, 131072, 19.7253, 1.4198, 22.875, 15.25, 157, 11.3584, 183, 122, 0.0630641, 0.0517864, 0.288191, 0.016283
30.0433, 4884, 131072, 131072, 20.3207, 1.86325, 26.875, 17.25, 162, 14.906, 215, 138, 0.0614728, 0.0518328, 0.299981, 0.0162142
30.0327, 5068, 131072, 131072, 21.0937, 1.41939, 23.75, 18.625, 168, 11.3551, 190, 149, 0.0592257, 0.0475519, 0.267452, 0.0140924
30.1837, 4946, 131072, 131072, 20.4829, 1.75633, 23.625, 16.25, 163, 14.0506, 189, 130, 0.0607434, 0.0500369, 0.264163, 0.0156111
30.138, 4864, 131072, 131072, 20.1739, 1.92768, 23.625, 16.75, 161, 15.4214, 189, 134, 0.0618287, 0.0514287, 0.258449, 0.0151448
30.0785, 4842, 131072, 131072, 20.1223, 1.59638, 23.375, 15.875, 160, 12.771, 187, 127, 0.0620428, 0.0501548, 0.283157, 0.0151622
30.0155, 4932, 131072, 131072, 20.5394, 1.62415, 22.75, 17, 164, 12.9932, 182, 136, 0.060834, 0.0493168, 0.29194, 0.0161971
30.0353, 3632, 262144, 262144, 30.2311, 3.37379, 37, 23.75, 120, 13.4952, 148, 95, 0.0826284, 0.0741058, 0.376281, 0.0159638
30.2143, 3708, 262144, 262144, 30.6809, 3.1376, 36.25, 24.5, 122, 12.5504, 145, 98, 0.0812006, 0.073711, 0.374641, 0.0163059
30.1807, 3706, 262144, 262144, 30.6985, 4.14573, 39.25, 21, 122, 16.5829, 157, 84, 0.0812367, 0.0698215, 0.40808, 0.0159686
30.0804, 3846, 262144, 262144, 31.9643, 4.37505, 40.75, 22.75, 127, 17.5002, 163, 91, 0.0781752, 0.070117, 0.472838, 0.0157355
30.0632, 3927, 262144, 262144, 32.6562, 2.41911, 38, 27, 130, 9.67643, 152, 108, 0.0764841, 0.0671173, 0.350203, 0.0159308
30.0828, 3666, 262144, 262144, 30.4659, 3.95031, 37.5, 23, 121, 15.8012, 150, 92, 0.0819428, 0.0696769, 0.36476, 0.0145277
30.2628, 3703, 262144, 262144, 30.5903, 3.95794, 38.75, 24.75, 122, 15.8318, 155, 99, 0.0812658, 0.0688382, 0.353546, 0.0166957
30.2098, 3969, 262144, 262144, 32.8453, 3.59567, 39.25, 25.25, 131, 14.3827, 157, 101, 0.0757526, 0.0669047, 0.366623, 0.0161496
30.0411, 3941, 262144, 262144, 32.7967, 2.48871, 37.75, 28, 131, 9.95484, 151, 112, 0.0761757, 0.0673241, 0.36682, 0.016334
30.1556, 2504, 524288, 524288, 41.518, 7.61207, 54.5, 27, 83, 15.2241, 109, 54, 0.120154, 0.10851, 0.640693, 0.0223705
30.2693, 2577, 524288, 524288, 42.5679, 7.68191, 55.5, 25, 85, 15.3638, 111, 50, 0.116917, 0.109827, 0.550516, 0.0214559
30.2957, 2744, 524288, 524288, 45.287, 7.88903, 62, 27, 90, 15.7781, 124, 54, 0.109907, 0.109739, 0.521414, 0.0206441
30.3512, 2723, 524288, 524288, 44.8583, 6.99591, 57, 29.5, 89, 13.9918, 114, 59, 0.110513, 0.111431, 0.51815, 0.0222262
30.2094, 2530, 524288, 524288, 41.8744, 7.58742, 58.5, 27.5, 83, 15.1748, 117, 55, 0.118979, 0.10994, 0.523939, 0.0205054
30.2652, 2759, 524288, 524288, 45.5804, 7.29488, 62.5, 34, 91, 14.5898, 125, 68, 0.109116, 0.109363, 0.600049, 0.0227053
30.0509, 2682, 524288, 524288, 44.6242, 5.48878, 55, 34.5, 89, 10.9776, 110, 69, 0.111954, 0.109858, 0.601612, 0.0216438
30.2433, 2531, 524288, 524288, 41.844, 7.70969, 55, 23, 83, 15.4194, 110, 46, 0.119041, 0.114437, 0.602772, 0.0205221
30.1308, 2662, 524288, 524288, 44.1741, 5.36367, 57, 33.5, 88, 10.7273, 114, 67, 0.112987, 0.106553, 0.566038, 0.0225827
30.3064, 1960, 1048576, 1048576, 64.6729, 14.3815, 92, 43, 64, 14.3815, 92, 43, 0.153747, 0.139538, 0.86736, 0.0257336
30.3415, 1882, 1048576, 1048576, 62.0272, 14.0923, 91, 37, 62, 14.0923, 91, 37, 0.160442, 0.15027, 0.961842, 0.0258935
30.2756, 1878, 1048576, 1048576, 62.0301, 13.6734, 88, 37, 62, 13.6734, 88, 37, 0.160131, 0.139998, 0.78965, 0.0249116
30.0809, 1952, 1048576, 1048576, 64.8916, 16.0278, 101, 32, 64, 16.0278, 101, 32, 0.15389, 0.138337, 0.799597, 0.0247046
30.2499, 1965, 1048576, 1048576, 64.9589, 12.1893, 91, 40, 64, 12.1893, 91, 40, 0.153046, 0.131606, 0.70767, 0.0255233
30.2666, 1903, 1048576, 1048576, 62.8746, 17.458, 106, 32, 62, 17.458, 106, 32, 0.158664, 0.147417, 0.851107, 0.0266327
30.32, 1989, 1048576, 1048576, 65.6002, 14.3635, 108, 34, 65, 14.3635, 108, 34, 0.151777, 0.142411, 0.859351, 0.0265818
30.3369, 1906, 1048576, 1048576, 62.8279, 12.085, 86, 42, 62, 12.085, 86, 42, 0.158077, 0.13779, 0.790369, 0.02666
30.4006, 1917, 1048576, 1048576, 63.0581, 14.736, 101, 41, 63, 14.736, 101, 41, 0.15746, 0.146767, 1.21224, 0.0255308
30.3686, 1241, 2097152, 2097152, 81.7291, 20.4264, 130, 20, 40, 10.2132, 65, 10, 0.243084, 0.208954, 1.16427, 0.0456272
30.204, 1250, 2097152, 2097152, 82.7705, 26.394, 128, 42, 41, 13.197, 64, 21, 0.241077, 0.213351, 1.28713, 0.0451623
30.4042, 1275, 2097152, 2097152, 83.87, 23.6765, 128, 20, 41, 11.8382, 64, 10, 0.236679, 0.209021, 1.56624, 0.0445382
30.2798, 1267, 2097152, 2097152, 83.6863, 19.8987, 134, 40, 41, 9.94935, 67, 20, 0.23832, 0.192993, 1.27962, 0.0434692
30.1987, 1233, 2097152, 2097152, 81.6593, 26.7282, 134, 28, 40, 13.3641, 67, 14, 0.244404, 0.224647, 1.35399, 0.0455793
30.1582, 1276, 2097152, 2097152, 84.6205, 22.581, 122, 36, 42, 11.2905, 61, 18, 0.236072, 0.21319, 1.35561, 0.044911
